dt,open,high,low,close,volume
2026-05-04 15:15:00,24125.05078125,24135.44921875,24110.19921875,24123.80078125,0
2026-05-05 09:15:00,24049.55078125,24070.099609375,23949.75,23986.0,0
2026-05-05 10:15:00,23986.099609375,23994.44921875,23915.25,23939.0,0
2026-05-05 11:15:00,23937.80078125,23966.75,23883.5,23946.44921875,0
2026-05-05 12:15:00,23945.94921875,24079.0,23933.80078125,24068.80078125,0
2026-05-05 13:15:00,24067.349609375,24080.94921875,24002.150390625,24016.80078125,0
2026-05-05 14:15:00,24017.19921875,24061.0,23997.849609375,24041.650390625,0
2026-05-05 15:15:00,24044.0,24059.69921875,24037.05078125,24052.150390625,0
2026-05-06 09:15:00,24179.599609375,24245.30078125,24096.5,24137.30078125,0
2026-05-06 10:15:00,24137.0,24155.400390625,24073.55078125,24089.30078125,0
2026-05-06 11:15:00,24089.150390625,24117.349609375,24069.69921875,24082.80078125,0
2026-05-06 12:15:00,24081.75,24081.75,23999.0,24040.650390625,0
2026-05-06 13:15:00,24039.900390625,24133.349609375,24036.30078125,24133.349609375,0
2026-05-06 14:15:00,24134.05078125,24355.55078125,24133.400390625,24321.349609375,0
2026-05-06 15:15:00,24321.75,24346.599609375,24317.05078125,24339.30078125,0
2026-05-07 09:15:00,24398.5,24418.900390625,24300.69921875,24323.650390625,0
2026-05-07 10:15:00,24324.650390625,24379.05078125,24310.05078125,24317.75,0
2026-05-07 11:15:00,24328.55078125,24369.900390625,24284.650390625,24361.55078125,0
2026-05-07 12:15:00,24362.44921875,24481.94921875,24329.69921875,24389.69921875,0
2026-05-07 13:15:00,24388.650390625,24399.5,24324.55078125,24361.650390625,0
2026-05-07 14:15:00,24361.25,24385.30078125,24293.400390625,24303.099609375,0
2026-05-07 15:15:00,24303.25,24339.05078125,24299.400390625,24336.400390625,0
2026-05-08 09:15:00,24237.19921875,24253.44921875,24138.94921875,24211.30078125,0
2026-05-08 10:15:00,24213.80078125,24243.94921875,24181.25,24233.0,0
2026-05-08 11:15:00,24234.80078125,24241.650390625,24172.19921875,24184.19921875,0
2026-05-08 12:15:00,24185.19921875,24198.44921875,24150.94921875,24167.0,0
2026-05-08 13:15:00,24169.55078125,24202.650390625,24127.69921875,24145.849609375,0
2026-05-08 14:15:00,24147.349609375,24240.25,24141.75,24180.849609375,0
2026-05-08 15:15:00,24180.599609375,24196.900390625,24163.5,24179.80078125,0
2026-05-11 09:15:00,23943.19921875,23975.80078125,23864.349609375,23893.400390625,0
2026-05-11 10:15:00,23894.75,23922.55078125,23845.44921875,23914.599609375,0
2026-05-11 11:15:00,23914.599609375,23956.900390625,23907.25,23935.55078125,0
2026-05-11 12:15:00,23935.19921875,23954.94921875,23902.44921875,23949.80078125,0
2026-05-11 13:15:00,23949.900390625,23997.0,23934.5,23946.30078125,0
2026-05-11 14:15:00,23945.25,23957.849609375,23801.55078125,23805.75,0
2026-05-11 15:15:00,23806.19921875,23820.349609375,23801.25,23820.349609375,0
2026-05-12 09:15:00,23722.599609375,23754.150390625,23614.0,23651.400390625,0
2026-05-12 10:15:00,23652.05078125,23675.19921875,23578.69921875,23589.349609375,0
2026-05-12 11:15:00,23589.599609375,23613.400390625,23551.599609375,23557.80078125,0
2026-05-12 12:15:00,23559.5,23580.05078125,23506.349609375,23536.80078125,0
2026-05-12 13:15:00,23538.05078125,23564.05078125,23448.0,23457.5,0
2026-05-12 14:15:00,23458.75,23492.69921875,23349.099609375,23354.80078125,0
2026-05-12 15:15:00,23356.0,23434.849609375,23355.599609375,23430.55078125,0
2026-05-13 09:15:00,23365.80078125,23503.150390625,23263.05078125,23403.05078125,0
2026-05-13 10:15:00,23403.19921875,23478.599609375,23368.05078125,23403.94921875,0
2026-05-13 11:15:00,23403.80078125,23513.849609375,23392.75,23512.75,0
2026-05-13 12:15:00,23511.94921875,23582.80078125,23423.30078125,23538.5,0
2026-05-13 13:15:00,23538.0,23540.5,23480.25,23516.80078125,0
2026-05-13 14:15:00,23516.5,23522.400390625,23402.849609375,23425.69921875,0
2026-05-13 15:15:00,23425.400390625,23436.94921875,23394.349609375,23428.69921875,0
2026-05-14 09:15:00,23531.44921875,23589.19921875,23447.5,23495.80078125,0
2026-05-14 10:15:00,23496.80078125,23537.5,23426.849609375,23459.150390625,0
2026-05-14 11:15:00,23459.849609375,23702.150390625,23459.0,23667.400390625,0
2026-05-14 12:15:00,23667.94921875,23747.150390625,23667.19921875,23713.55078125,0
2026-05-14 13:15:00,23715.25,23768.599609375,23709.30078125,23744.55078125,0
2026-05-14 14:15:00,23746.44921875,23776.650390625,23670.19921875,23683.80078125,0
2026-05-14 15:15:00,23683.349609375,23719.55078125,23668.150390625,23713.75,0
2026-05-15 09:15:00,23731.400390625,23836.400390625,23663.849609375,23800.099609375,0
2026-05-15 10:15:00,23800.25,23838.94921875,23732.25,23744.099609375,0
2026-05-15 11:15:00,23743.55078125,23769.5,23677.650390625,23751.099609375,0
2026-05-15 12:15:00,23751.150390625,23797.5,23715.55078125,23780.05078125,0
2026-05-15 13:15:00,23780.650390625,23787.80078125,23693.69921875,23722.150390625,0
2026-05-15 14:15:00,23722.349609375,23726.650390625,23610.80078125,23643.650390625,0
2026-05-15 15:15:00,23644.099609375,23660.75,23616.5,23657.900390625,0
2026-05-18 09:15:00,23482.19921875,23485.80078125,23317.55078125,23362.400390625,0
2026-05-18 10:15:00,23362.30078125,23477.75,23353.900390625,23470.099609375,0
2026-05-18 11:15:00,23470.19921875,23562.44921875,23465.849609375,23516.05078125,0
2026-05-18 12:15:00,23529.75,23661.349609375,23518.44921875,23615.900390625,0
2026-05-18 13:15:00,23615.5,23659.400390625,23596.44921875,23624.849609375,0
2026-05-18 14:15:00,23609.75,23695.400390625,23581.94921875,23634.599609375,0
2026-05-18 15:15:00,23634.25,23658.400390625,23619.30078125,23644.44921875,0
2026-05-19 09:15:00,23675.30078125,23768.44921875,23647.900390625,23754.25,0
2026-05-19 10:15:00,23753.44921875,23782.19921875,23718.099609375,23720.099609375,0
2026-05-19 11:15:00,23720.55078125,23772.75,23695.349609375,23743.0,0
2026-05-19 12:15:00,23743.05078125,23755.5,23706.099609375,23709.19921875,0
2026-05-19 13:15:00,23708.349609375,23743.30078125,23674.0,23717.5,0
2026-05-19 14:15:00,23717.349609375,23736.55078125,23609.69921875,23624.55078125,0
2026-05-19 15:15:00,23624.400390625,23629.19921875,23587.25,23606.150390625,0
2026-05-20 09:15:00,23457.25,23548.5,23403.75,23500.19921875,0
2026-05-20 10:15:00,23500.55078125,23582.25,23475.650390625,23562.400390625,0
2026-05-20 11:15:00,23562.19921875,23640.0,23558.30078125,23579.94921875,0
2026-05-20 12:15:00,23579.94921875,23617.05078125,23579.5,23601.0,0
2026-05-20 13:15:00,23601.400390625,23664.30078125,23561.849609375,23651.849609375,0
2026-05-20 14:15:00,23651.94921875,23690.75,23639.599609375,23667.75,0
2026-05-20 15:15:00,23667.900390625,23672.349609375,23651.400390625,23664.349609375,0
2026-05-21 09:15:00,23830.05078125,23859.150390625,23728.19921875,23767.5,0
2026-05-21 10:15:00,23767.44921875,23790.55078125,23695.55078125,23697.55078125,0
2026-05-21 11:15:00,23697.05078125,23746.44921875,23640.05078125,23705.69921875,0
2026-05-21 12:15:00,23705.05078125,23718.900390625,23596.849609375,23640.55078125,0
2026-05-21 13:15:00,23640.69921875,23691.80078125,23622.75,23651.599609375,0
2026-05-21 14:15:00,23652.150390625,23705.400390625,23637.05078125,23639.19921875,0
2026-05-21 15:15:00,23639.099609375,23652.44921875,23631.099609375,23648.80078125,0
2026-05-22 09:15:00,23676.5,23799.849609375,23675.349609375,23791.69921875,0
2026-05-22 10:15:00,23791.650390625,23797.849609375,23759.650390625,23771.599609375,0
2026-05-22 11:15:00,23772.44921875,23828.25,23750.05078125,23798.599609375,0
2026-05-22 12:15:00,23798.400390625,23835.599609375,23758.849609375,23819.099609375,0
2026-05-22 13:15:00,23819.30078125,23822.69921875,23744.80078125,23778.19921875,0
2026-05-22 14:15:00,23778.25,23781.69921875,23698.94921875,23718.150390625,0
2026-05-22 15:15:00,23717.69921875,23751.900390625,23717.69921875,23748.849609375,0
2026-05-25 09:15:00,23928.25,23988.05078125,23924.400390625,23952.05078125,0
2026-05-25 10:15:00,23953.849609375,23995.55078125,23952.599609375,23987.599609375,0
2026-05-25 11:15:00,23989.0,23992.69921875,23959.900390625,23963.900390625,0
2026-05-25 12:15:00,23965.75,23983.599609375,23935.599609375,23977.19921875,0
2026-05-25 13:15:00,23979.099609375,23991.0,23956.69921875,23958.55078125,0
2026-05-25 14:15:00,23959.94921875,24037.80078125,23955.25,24035.25,0
2026-05-25 15:15:00,24035.849609375,24054.400390625,24021.099609375,24049.900390625,0
2026-05-26 09:15:00,23999.44921875,24076.900390625,23966.75,24063.0,0
2026-05-26 10:15:00,24063.05078125,24089.55078125,24045.19921875,24069.30078125,0
2026-05-26 11:15:00,24068.849609375,24071.900390625,24018.5,24022.099609375,0
2026-05-26 12:15:00,24022.30078125,24040.80078125,23966.19921875,23974.349609375,0
2026-05-26 13:15:00,23974.900390625,23999.25,23910.099609375,23924.19921875,0
2026-05-26 14:15:00,23924.25,23940.69921875,23885.44921875,23908.80078125,0
2026-05-26 15:15:00,23907.69921875,23940.05078125,23907.150390625,23933.75,0
2026-05-27 09:15:00,23880.349609375,23949.69921875,23868.80078125,23943.25,0
2026-05-27 10:15:00,23942.80078125,23976.349609375,23918.900390625,23961.94921875,0
2026-05-27 11:15:00,23961.900390625,23983.0,23918.349609375,23921.900390625,0
2026-05-27 12:15:00,23922.55078125,23940.849609375,23895.0,23898.150390625,0
2026-05-27 13:15:00,23897.150390625,23924.099609375,23882.05078125,23896.0,0
2026-05-27 14:15:00,23895.94921875,23922.25,23858.55078125,23902.80078125,0
2026-05-27 15:15:00,23903.80078125,23926.849609375,23902.5,23921.599609375,0
2026-05-29 09:15:00,23903.400390625,23998.69921875,23871.19921875,23945.69921875,0
2026-05-29 10:15:00,23946.099609375,23951.900390625,23877.650390625,23896.849609375,0
2026-05-29 11:15:00,23895.80078125,23914.0,23825.94921875,23835.69921875,0
2026-05-29 12:15:00,23835.94921875,23859.05078125,23769.25,23769.25,0
2026-05-29 13:15:00,23769.650390625,23789.5,23731.5,23744.44921875,0
2026-05-29 14:15:00,23743.80078125,23802.05078125,23506.349609375,23528.69921875,0
2026-05-29 15:15:00,23527.19921875,23618.0,23486.599609375,23609.30078125,0
2026-06-01 09:15:00,23664.19921875,23727.650390625,23537.05078125,23553.150390625,0
2026-06-01 10:15:00,23552.69921875,23615.5,23518.19921875,23606.19921875,0
2026-06-01 11:15:00,23605.400390625,23619.19921875,23486.650390625,23530.0,0
2026-06-01 12:15:00,23529.349609375,23536.94921875,23453.25,23460.650390625,0
2026-06-01 13:15:00,23459.94921875,23500.400390625,23413.25,23416.94921875,0
2026-06-01 14:15:00,23417.05078125,23428.30078125,23358.150390625,23389.25,0
2026-06-01 15:15:00,23389.400390625,23402.80078125,23362.80078125,23379.19921875,0
2026-06-02 09:15:00,23229.150390625,23324.650390625,23229.150390625,23281.44921875,0
2026-06-02 10:15:00,23281.400390625,23375.900390625,23265.650390625,23310.30078125,0
2026-06-02 11:15:00,23309.650390625,23363.94921875,23276.599609375,23279.80078125,0
2026-06-02 12:15:00,23279.30078125,23498.099609375,23270.94921875,23473.75,0
2026-06-02 13:15:00,23474.25,23546.650390625,23456.80078125,23539.5,0
2026-06-02 14:15:00,23539.650390625,23556.599609375,23422.650390625,23490.0,0
2026-06-02 15:15:00,23489.80078125,23525.69921875,23488.55078125,23520.69921875,0
2026-06-03 09:15:00,23415.94921875,23442.400390625,23225.650390625,23240.5,0
2026-06-03 10:15:00,23240.44921875,23283.19921875,23194.80078125,23202.849609375,0
2026-06-03 11:15:00,23203.599609375,23244.849609375,23152.150390625,23180.69921875,0
2026-06-03 12:15:00,23181.25,23347.55078125,23176.55078125,23298.349609375,0
2026-06-03 13:15:00,23302.94921875,23427.05078125,23300.30078125,23388.19921875,0
2026-06-03 14:15:00,23388.30078125,23459.349609375,23373.900390625,23395.849609375,0
2026-06-03 15:15:00,23396.099609375,23411.30078125,23389.0,23396.94921875,0
2026-06-04 09:15:00,23287.69921875,23443.69921875,23249.599609375,23431.349609375,0
2026-06-04 10:15:00,23431.900390625,23449.80078125,23374.80078125,23401.849609375,0
2026-06-04 11:15:00,23402.05078125,23461.94921875,23359.44921875,23439.69921875,0
2026-06-04 12:15:00,23439.25,23450.0,23332.80078125,23334.25,0
2026-06-04 13:15:00,23333.650390625,23433.75,23313.150390625,23413.900390625,0
2026-06-04 14:15:00,23414.30078125,23465.150390625,23385.30078125,23418.05078125,0
2026-06-04 15:15:00,23417.05078125,23446.80078125,23411.69921875,23438.0,0
2026-06-05 09:15:00,23483.349609375,23513.650390625,23424.25,23468.5,0
2026-06-05 10:15:00,23467.69921875,23497.5,23332.05078125,23444.400390625,0
2026-06-05 11:15:00,23443.94921875,23452.19921875,23393.099609375,23439.5,0
2026-06-05 12:15:00,23439.75,23455.25,23333.80078125,23337.5,0
2026-06-05 13:15:00,23337.94921875,23360.80078125,23282.80078125,23320.150390625,0
2026-06-05 14:15:00,23320.900390625,23418.25,23301.0,23365.75,0
2026-06-05 15:15:00,23366.55078125,23386.5,23361.05078125,23368.849609375,0
2026-06-08 09:15:00,23088.849609375,23201.75,23071.5,23174.25,0
2026-06-08 10:15:00,23174.55078125,23223.19921875,23163.25,23198.599609375,0
2026-06-08 11:15:00,23199.75,23223.900390625,23179.0,23212.44921875,0
2026-06-08 12:15:00,23212.44921875,23266.849609375,23208.0,23216.30078125,0
2026-06-08 13:15:00,23216.5,23225.69921875,23150.400390625,23156.849609375,0
2026-06-08 14:15:00,23157.349609375,23196.69921875,23107.05078125,23134.44921875,0
2026-06-08 15:15:00,23134.05078125,23135.80078125,23089.900390625,23103.69921875,0
2026-06-09 09:15:00,23259.05078125,23259.05078125,23160.55078125,23168.099609375,0
2026-06-09 10:15:00,23167.75,23177.349609375,23129.150390625,23144.69921875,0
2026-06-09 11:15:00,23146.0,23204.5,23105.099609375,23186.80078125,0
2026-06-09 12:15:00,23187.650390625,23226.650390625,23177.5,23208.099609375,0
2026-06-09 13:15:00,23208.75,23223.19921875,23175.30078125,23206.44921875,0
2026-06-09 14:15:00,23206.05078125,23279.349609375,23187.30078125,23244.80078125,0
2026-06-09 15:15:00,23244.19921875,23261.05078125,23225.05078125,23254.80078125,0
2026-06-10 09:15:00,23235.30078125,23384.099609375,23220.55078125,23317.0,0
2026-06-10 10:15:00,23317.30078125,23388.849609375,23305.80078125,23373.650390625,0
2026-06-10 11:15:00,23373.650390625,23409.80078125,23359.94921875,23395.400390625,0
2026-06-10 12:15:00,23395.25,23424.80078125,23333.19921875,23405.150390625,0
2026-06-10 13:15:00,23405.650390625,23410.30078125,23315.0,23317.150390625,0
2026-06-10 14:15:00,23317.25,23339.80078125,23198.849609375,23199.69921875,0
2026-06-10 15:15:00,23200.75,23216.80078125,23186.900390625,23216.099609375,0
2026-06-11 09:15:00,23101.349609375,23172.849609375,23072.400390625,23145.5,0
2026-06-11 10:15:00,23147.5,23213.44921875,23144.69921875,23181.650390625,0
2026-06-11 11:15:00,23183.19921875,23292.44921875,23181.55078125,23285.25,0
2026-06-11 12:15:00,23287.55078125,23327.25,23256.30078125,23257.69921875,0
2026-06-11 13:15:00,23259.44921875,23267.75,23201.599609375,23218.75,0
2026-06-11 14:15:00,23219.80078125,23252.05078125,23131.94921875,23165.80078125,0
2026-06-11 15:15:00,23165.30078125,23194.900390625,23156.400390625,23186.55078125,0
2026-06-12 09:15:00,23420.69921875,23455.900390625,23327.650390625,23342.650390625,0
2026-06-12 10:15:00,23345.150390625,23378.349609375,23322.900390625,23378.05078125,0
2026-06-12 11:15:00,23379.099609375,23389.30078125,23343.349609375,23347.400390625,0
2026-06-12 12:15:00,23349.44921875,23369.900390625,23314.0,23336.25,0
2026-06-12 13:15:00,23336.94921875,23530.75,23321.599609375,23527.5,0
2026-06-12 14:15:00,23528.19921875,23645.19921875,23524.599609375,23621.80078125,0
2026-06-12 15:15:00,23620.94921875,23639.349609375,23612.150390625,23631.75,0
2026-06-15 09:15:00,23984.849609375,24004.69921875,23928.5,23945.5,0
2026-06-15 10:15:00,23945.05078125,24009.099609375,23935.599609375,23967.650390625,0
2026-06-15 11:15:00,23967.849609375,23982.94921875,23930.05078125,23931.30078125,0
2026-06-15 12:15:00,23931.80078125,23935.0,23892.44921875,23916.0,0
2026-06-15 13:15:00,23916.099609375,23917.900390625,23865.849609375,23889.900390625,0
2026-06-15 14:15:00,23889.30078125,23942.599609375,23818.05078125,23844.400390625,0
